home_ownership,annual_inc,purpose,inq_last_6mths,open_acc
RENT,107000,credit_card,0,5
,70000, ,0,
RENT,,debt_consolidation,1,
RENT,42000,debt_consolidation,0,14
n/a,,n/a,0,19
MORTGAGE,2e+05,credit_card,0,8
MORTGAGE,140000,debt_consolidation,0,13
RENT,90000,home_improvement,0,14
RENT,60000,debt_consolidation,0,3
 ,83000,,0,12
MORTGAGE,,home_improvement,1,
MORTGAGE,85000,home_improvement,0,15
 ,106000,debt_consolidation,0,17
"",79000,"",0,10
RENT,1e+05,debt_consolidation,1,7
MORTGAGE,, ,0,
"",120000,debt_consolidation,0,
,,credit_card,0,8
RENT,51000,,0,5
MORTGAGE,1e+05,debt_consolidation,0,
RENT,,debt_consolidation,0,5
RENT,70000,debt_consolidation,,15
RENT,52000,debt_consolidation,1,
MORTGAGE,60000,debt_consolidation,0,6
MORTGAGE,118000,home_improvement,,7
n/a,104000,debt_consolidation,0,
n/a,,credit_card,0,
MORTGAGE,76234,major_purchase,3,11
MORTGAGE,,home_improvement,1,20
OWN,,other,0,3
MORTGAGE,39650,debt_consolidation,1,
MORTGAGE,56000,other,2,11
MORTGAGE,68000,debt_consolidation,2,12
 ,,,0,44
MORTGAGE,,debt_consolidation,1,8
MORTGAGE,,debt_consolidation,0,11
n/a,96000,debt_consolidation,,14
MORTGAGE,29324.73,credit_card,0,
MORTGAGE,,debt_consolidation,0,10
RENT,21432,"",0,
n/a,62000,home_improvement,3,
RENT,,debt_consolidation,1,
RENT,45000,credit_card,0,7
n/a,67000,credit_card,1,
MORTGAGE,105000,credit_card,0,
MORTGAGE,44000,debt_consolidation,1,7
"",35000,debt_consolidation,0,
MORTGAGE,93600, ,1,15
RENT,,n/a,0,
RENT,50000,n/a,0,
 ,202000,home_improvement,0,19
MORTGAGE,,debt_consolidation,0,
MORTGAGE,125000,debt_consolidation,0,14
RENT,150000,debt_consolidation,0,12
RENT,45000,credit_card,0,
,80000,debt_consolidation,0,
OWN,42000,debt_consolidation,0,4
n/a,82250,major_purchase,1,19
MORTGAGE,37000,debt_consolidation,0,9
RENT,43200,"",0,13
RENT,68000,n/a,,5
RENT,101000,debt_consolidation,0,24
,150000,debt_consolidation,0,
RENT,76000,debt_consolidation,0,5
OWN,67600,credit_card,0,11
MORTGAGE,70000,debt_consolidation,0,20
MORTGAGE,70000,debt_consolidation,0,5
RENT,79500,debt_consolidation,1,
RENT,85000,credit_card,0,
RENT,110000,debt_consolidation,0,4
 ,,credit_card,,6
RENT,29148,n/a,0,8
MORTGAGE,104000,"",0,7
MORTGAGE,,credit_card,1,24
RENT,62000,debt_consolidation,,16
 ,39000,"",0,
RENT,75000,credit_card,0,9
RENT,85000,,0,
 ,,debt_consolidation,1,11
RENT,85000,debt_consolidation,0,7
RENT,30000,n/a,,14
 ,65000,debt_consolidation,1,
RENT,45000,n/a,2,20
RENT,37000, ,0,4
MORTGAGE,150000,credit_card,1,13
MORTGAGE,85000,n/a,,
RENT,350000,debt_consolidation,2,8
n/a,69000,debt_consolidation,0,16
MORTGAGE,108000, ,0,
MORTGAGE,63000,debt_consolidation,,
RENT,150000,medical,2,
RENT,81000,,0,5
RENT,68000,"",1,
RENT,629000, ,0,
MORTGAGE,80000,debt_consolidation,,4
n/a,125000,n/a,1,22
n/a,39000,debt_consolidation,0,2
MORTGAGE,,home_improvement,0,8
MORTGAGE,73000,home_improvement,1,11
RENT,43000,credit_card,0,11
 ,17000,credit_card,1,
RENT,160000,other,0,9
OWN,18700, ,1,13
RENT,50000, ,1,13
MORTGAGE,48000,medical,0,8
MORTGAGE,,"",0,14
MORTGAGE,,credit_card,1,
n/a,29500,home_improvement,0,6
MORTGAGE,120000,credit_card,,16
RENT,65000,,1,16
n/a,,debt_consolidation,0,8
MORTGAGE,150000,n/a,2,12
MORTGAGE,225000,debt_consolidation,1,9
MORTGAGE,,credit_card,0,21
MORTGAGE,,credit_card,1,7
MORTGAGE,41000,debt_consolidation,0,21
MORTGAGE,63200,car,1,6
RENT,75000,"",0,14
MORTGAGE,60000,debt_consolidation,0,9
MORTGAGE,160000,debt_consolidation,1,10
MORTGAGE,108000,debt_consolidation,0,9
 ,, ,0,11
MORTGAGE,99000,debt_consolidation,0,6
 ,150000,credit_card,1,
MORTGAGE,44778,debt_consolidation,1,
MORTGAGE,75000,debt_consolidation,0,13
RENT,80000, ,0,8
"",160000,debt_consolidation,,20
MORTGAGE,56000,n/a,0,10
,48000, ,1,8
 ,42000,credit_card,0,14
"",95000,small_business,0,15
n/a,92000,other,1,14
MORTGAGE,,debt_consolidation,0,12
RENT,45000,debt_consolidation,1,
RENT,52000,debt_consolidation,1,
"",60000,other,0,7
MORTGAGE,,debt_consolidation,0,18
RENT,120000,debt_consolidation,0,
n/a,1e+05,"",0,12
 ,,debt_consolidation,,20
n/a,,credit_card,0,11
MORTGAGE,88000,credit_card,2,10
 ,,,0,13
MORTGAGE,,debt_consolidation,0,23
MORTGAGE,70000,debt_consolidation,1,
MORTGAGE,52000,,0,14
OWN,38400,moving,0,7
MORTGAGE,65000,n/a,0,
n/a,,,0,
RENT,,"",0,3
RENT,62000,debt_consolidation,0,15
MORTGAGE,,debt_consolidation,1,9
RENT,52000,debt_consolidation,0,11
MORTGAGE,120000,,0,17
MORTGAGE,89000, ,0,6
,102000,debt_consolidation,0,
OWN,120000,,1,10
MORTGAGE,55000,credit_card,0,16
MORTGAGE,41000,debt_consolidation,,13
MORTGAGE,83088, ,0,9
n/a,1e+05,debt_consolidation,0,5
MORTGAGE,79000,credit_card,0,13
,,debt_consolidation,1,
MORTGAGE,106000,debt_consolidation,,
RENT,68000,debt_consolidation,0,
RENT,17500,debt_consolidation,0,
MORTGAGE,,home_improvement,0,7
RENT,,credit_card,0,12
RENT,110000,credit_card,0,6
MORTGAGE,70000,,5,9
"",30000,debt_consolidation,0,7
MORTGAGE,30000,debt_consolidation,0,
MORTGAGE,,debt_consolidation,1,22
MORTGAGE,,debt_consolidation,0,
RENT,50000,other,0,12
RENT,60000,debt_consolidation,0,6
MORTGAGE,1e+05,credit_card,1,18
n/a,62000,debt_consolidation,0,18
MORTGAGE,84900,home_improvement,1,
RENT,,other,2,6
MORTGAGE,60000,debt_consolidation,0,7
MORTGAGE,92000,other,0,5
RENT,3e+05,debt_consolidation,0,5
RENT,125000,debt_consolidation,0,
MORTGAGE,90000,debt_consolidation,0,15
MORTGAGE,87500, ,,
 ,110000,debt_consolidation,0,18
"",,debt_consolidation,0,6
OWN,155000,debt_consolidation,0,11
"",34000,"",1,5
 ,54000,"",1,14
RENT,170000, ,2,16
RENT,80000,n/a,0,4
MORTGAGE,55000,debt_consolidation,0,10
MORTGAGE,48000,credit_card,0,
MORTGAGE,30000,debt_consolidation,3,11
MORTGAGE,80000,small_business,0,11
RENT,,,1,
RENT,69000,moving,0,9
RENT,12000,debt_consolidation,1,
n/a,,debt_consolidation,0,
RENT,56000, ,0,
,46999.94,debt_consolidation,,
n/a,103500, ,0,11
,130000,credit_card,0,
RENT,50000,credit_card,1,8
RENT,50000,debt_consolidation,3,10
MORTGAGE,146500,debt_consolidation,0,13
 ,60000,debt_consolidation,1,13
RENT,,credit_card,0,
RENT,54000,credit_card,0,8
MORTGAGE,175000,other,0,
MORTGAGE,70000,n/a,1,19
RENT,23000,"",2,18
MORTGAGE,65000,"",1,6
n/a,75000,,0,12
RENT,69600, ,0,6
MORTGAGE,95000,home_improvement,0,8
RENT,42000,debt_consolidation,0,
RENT,55000,debt_consolidation,1,10
MORTGAGE,98000,home_improvement,0,
MORTGAGE,43500,debt_consolidation,0,
MORTGAGE,36000,debt_consolidation,1,18
MORTGAGE,80000,debt_consolidation,0,7
MORTGAGE,60000,,0,6
RENT,35000,debt_consolidation,0,10
MORTGAGE,96000,credit_card,0,31
MORTGAGE,3e+05,"",,11
OWN,52000, ,2,13
MORTGAGE,65000,debt_consolidation,1,
MORTGAGE,87404,debt_consolidation,0,21
,42000,,0,19
n/a,75000,debt_consolidation,0,
MORTGAGE,125000,credit_card,1,12
MORTGAGE,78000, ,,
RENT,41500,debt_consolidation,0,8
RENT,88000,debt_consolidation,0,8
"",62000,credit_card,1,17
MORTGAGE,,debt_consolidation,0,12
 ,,n/a,2,15
n/a,37500, ,0,6
RENT,125000,n/a,,3
MORTGAGE,25000,credit_card,1,7
RENT,42000,debt_consolidation,0,6
"",,n/a,0,8
,,debt_consolidation,2,10
n/a,110000,credit_card,,16
MORTGAGE,80000,credit_card,0,20
RENT,48594, ,,
MORTGAGE,,debt_consolidation,3,
RENT,61400,debt_consolidation,0,
MORTGAGE,117900,,0,17
RENT,70500,debt_consolidation,0,18
n/a,125000,,0,20
n/a,72000,credit_card,0,15
RENT,43000,debt_consolidation,2,11
,60000,n/a,0,10
RENT,60000,other,0,8
OWN,25000,home_improvement,0,
RENT,28000,debt_consolidation,0,10
MORTGAGE,,credit_card,,
,,credit_card,1,8
 ,265000,debt_consolidation,0,28
RENT,12000,,0,16
n/a,60000,credit_card,1,18
RENT,50000,credit_card,1,
RENT,40000,,0,9
OWN,,credit_card,0,19
OWN,23000,debt_consolidation,2,4
 ,, ,1,
MORTGAGE,60000,credit_card,0,16
MORTGAGE,45000,credit_card,1,15
MORTGAGE,60000, ,,10
MORTGAGE,,credit_card,1,14
n/a,,debt_consolidation,0,19
MORTGAGE,1e+05,credit_card,0,8
n/a,,n/a,1,
MORTGAGE,45000,debt_consolidation,0,23
"",,n/a,1,12
 ,175000,debt_consolidation,1,
RENT,30000,debt_consolidation,1,4
MORTGAGE,40000,debt_consolidation,0,11
MORTGAGE,65000,debt_consolidation,0,
RENT,115500, ,0,12
RENT,80000,credit_card,0,6
RENT,71000, ,,11
MORTGAGE,198000,debt_consolidation,0,13
MORTGAGE,85000,credit_card,1,
n/a,55000,debt_consolidation,0,
OWN,, ,1,16
OWN,84000, ,0,21
"",92000,debt_consolidation,0,
MORTGAGE,,,1,12
OWN,70000,other,0,7
 ,1e+05,n/a,0,5
RENT,83000,credit_card,0,11
MORTGAGE,115000,debt_consolidation,,
MORTGAGE,93000,credit_card,2,13
MORTGAGE,105000,credit_card,1,
RENT,35500,n/a,0,5
MORTGAGE,,credit_card,2,4
MORTGAGE,110000,debt_consolidation,2,11
RENT,45939,n/a,0,10
,88000,debt_consolidation,0,6
OWN,53000,"",2,10
MORTGAGE,,other,0,13
MORTGAGE,60000,,0,10
n/a,100638,credit_card,,
RENT,123000,credit_card,0,9
RENT,45000,,1,19
MORTGAGE,98000,credit_card,1,25
MORTGAGE,80000,debt_consolidation,0,
"",78855,debt_consolidation,0,11
"",75000,,1,22
n/a,269000,credit_card,0,24
,61000,credit_card,1,
MORTGAGE,31000,,0,7
OWN,46000, ,0,19
MORTGAGE,1e+05, ,0,19
 ,69000,,3,10
MORTGAGE,96000,debt_consolidation,0,11
MORTGAGE,625000,n/a,0,
MORTGAGE,,n/a,0,12
MORTGAGE,46000,debt_consolidation,0,14
RENT,40000,debt_consolidation,0,
,60000,credit_card,1,17
MORTGAGE,185000,credit_card,2,14
 ,105000, ,0,
MORTGAGE,127000,"",0,
"",50000,,0,
MORTGAGE,63000,debt_consolidation,1,11
RENT,168000,credit_card,2,8
MORTGAGE,360000, ,1,25
MORTGAGE,139000,"",2,8
MORTGAGE,24729.6,car,,
MORTGAGE,73000,credit_card,0,23
OWN,72000,n/a,,13
OWN,45000,,0,20
MORTGAGE,72000,debt_consolidation,1,5
MORTGAGE,,debt_consolidation,0,7
MORTGAGE,,home_improvement,4,
"",120000,debt_consolidation,0,10
MORTGAGE,80000,n/a,0,12
OWN,99000,n/a,1,14
MORTGAGE,,debt_consolidation,1,
MORTGAGE,39000,"",0,15
"",,major_purchase,0,
,60000,home_improvement,0,
RENT,55000,n/a,0,10
OWN,52000,other,1,
RENT,140000,credit_card,2,
MORTGAGE,104000,"",0,12
MORTGAGE,55000,,3,10
MORTGAGE,35000, ,1,
RENT,160000,,0,8
MORTGAGE,,credit_card,0,
RENT,24500,debt_consolidation,0,6
OWN,31600,credit_card,1,14
RENT,,debt_consolidation,0,11
MORTGAGE,50000, ,0,12
MORTGAGE,,n/a,3,
OWN,23000,"",1,
RENT,42000,n/a,0,9
RENT,47000,other,0,2
MORTGAGE,65000,debt_consolidation,,
OWN,40000,debt_consolidation,,8
MORTGAGE,52000,debt_consolidation,1,20
OWN,47000,n/a,0,
OWN,,debt_consolidation,0,5
RENT,67800,"",0,8
,73500, ,2,
MORTGAGE,54000,debt_consolidation,0,6
MORTGAGE,88000,debt_consolidation,0,
RENT,40000,debt_consolidation,1,10
"",80000,debt_consolidation,0,10
"",60000,credit_card,2,43
n/a,28000, ,1,10
RENT,99000,credit_card,1,4
OWN,270000,other,1,12
RENT,80000,debt_consolidation,0,6
OWN,65000,,0,11
RENT,,debt_consolidation,2,8
RENT,40000,"",0,
MORTGAGE,47550,debt_consolidation,,
RENT,81000,debt_consolidation,0,9
MORTGAGE,84000,debt_consolidation,0,11
MORTGAGE,,credit_card,0,15
MORTGAGE,48600,"",1,
MORTGAGE,42000,n/a,0,
MORTGAGE,30000,credit_card,0,3
MORTGAGE,175000,debt_consolidation,0,21
RENT,30000,debt_consolidation,,
RENT,,debt_consolidation,0,
RENT,82000,debt_consolidation,0,9
MORTGAGE,525000,"",0,12
n/a,,debt_consolidation,0,19
RENT,30451,debt_consolidation,0,9
"",260000,debt_consolidation,0,12
RENT,48000,medical,2,9
OWN,60100,other,0,20
RENT,50000,n/a,3,16
RENT,27000,medical,,
MORTGAGE,26000,n/a,1,18
RENT,98644,,0,11
n/a,75000,house,0,
MORTGAGE,301000,home_improvement,0,
RENT,54000,credit_card,0,15
"",56000,debt_consolidation,0,16
MORTGAGE,93000,debt_consolidation,0,20
 ,30000,debt_consolidation,1,7
"",70000,"",0,11
MORTGAGE,80000,debt_consolidation,2,13
MORTGAGE,32000, ,1,4
MORTGAGE,98000,home_improvement,0,8
RENT,70000,credit_card,,17
MORTGAGE,,car,1,6
RENT,,debt_consolidation,0,13
 ,60000,major_purchase,1,
RENT,59218,credit_card,1,
MORTGAGE,140000, ,0,12
RENT,50800,debt_consolidation,1,19
RENT,, ,0,
MORTGAGE,,debt_consolidation,1,15
MORTGAGE,47885,,0,13
OWN,,,0,5
MORTGAGE,49800,debt_consolidation,,11
RENT,53800,n/a,0,
,54000,credit_card,0,5
"",90000,"",0,12
MORTGAGE,45000,debt_consolidation,,17
MORTGAGE,47000,medical,0,
MORTGAGE,,credit_card,1,
RENT,44000,"",0,5
RENT,105000,credit_card,1,9
MORTGAGE,79000, ,0,6
RENT,58000,debt_consolidation,0,6
MORTGAGE,,debt_consolidation,0,9
MORTGAGE,97000,debt_consolidation,1,
RENT,70000,debt_consolidation,0,8
MORTGAGE,, ,,13
MORTGAGE,,other,3,13
,145000,credit_card,2,
MORTGAGE,90000,debt_consolidation,1,
RENT,,debt_consolidation,0,5
MORTGAGE,,debt_consolidation,0,6
"",67200,credit_card,1,11
MORTGAGE,54000,debt_consolidation,,3
MORTGAGE,150000,credit_card,1,10
MORTGAGE,85000,debt_consolidation,,
OWN,75000,credit_card,0,19
"",,debt_consolidation,0,17
MORTGAGE,40000,credit_card,0,8
MORTGAGE,80000,home_improvement,0,9
MORTGAGE,72100, ,0,7
RENT,66000,"",0,
MORTGAGE,,home_improvement,,
MORTGAGE,90000,n/a,1,15
MORTGAGE,55000,"",0,9
 ,85000,other,0,
RENT,44000,credit_card,2,
RENT,70000,debt_consolidation,0,9
MORTGAGE,42000,debt_consolidation,0,7
RENT,156000, ,,7
,48000,home_improvement,1,4
,40000,credit_card,0,6
RENT,70000,debt_consolidation,3,
RENT,72000,debt_consolidation,1,11
n/a,35000,debt_consolidation,1,11
n/a,50000,credit_card,0,
MORTGAGE,1e+05,debt_consolidation,0,15
RENT,,other,0,
MORTGAGE,70000,medical,1,14
OWN,,other,0,8
MORTGAGE,,home_improvement,3,33
 ,50000,debt_consolidation,3,5
MORTGAGE,27600,n/a,0,7
"",45000,debt_consolidation,1,14
n/a,45000,debt_consolidation,0,5
MORTGAGE,,credit_card,3,20
,111000,home_improvement,0,18
RENT,,debt_consolidation,0,21
"",,home_improvement,0,4
RENT,,debt_consolidation,0,9
RENT,,debt_consolidation,1,12
MORTGAGE,,debt_consolidation,1,16
RENT,75000,other,0,8
RENT,22800,moving,0,4
 ,110000,n/a,0,
RENT,41000,debt_consolidation,1,8
n/a,2e+05,debt_consolidation,0,13
 ,122000,home_improvement,0,17
RENT,125000,other,1,12
MORTGAGE,42000,debt_consolidation,0,9
OWN,, ,0,
MORTGAGE,55000,other,1,9
OWN,125000, ,1,17
MORTGAGE,70000,debt_consolidation,0,9
MORTGAGE,88000,home_improvement,0,18
RENT,16680,credit_card,0,9
OWN,1e+05,,2,6
 ,,n/a,0,
RENT,194000,debt_consolidation,1,28
n/a,38000,debt_consolidation,0,14
RENT,160000,debt_consolidation,1,
RENT,95000,debt_consolidation,1,17
RENT,38000,n/a,0,6
RENT,,other,0,11
MORTGAGE,68000,home_improvement,0,6
RENT,46200,debt_consolidation,0,16
n/a,87000,credit_card,0,
RENT,22800,medical,0,7
RENT,165000,debt_consolidation,0,17
OWN,219000,credit_card,0,
MORTGAGE,170000,other,0,5
MORTGAGE,75000,"",0,
MORTGAGE,73000,small_business,1,23
MORTGAGE,,n/a,0,6
RENT,104000,debt_consolidation,0,11
MORTGAGE,120000,debt_consolidation,0,15
MORTGAGE,75000,debt_consolidation,0,18
MORTGAGE,140000,home_improvement,0,
RENT,32400,credit_card,1,12
MORTGAGE,83000,major_purchase,0,19
MORTGAGE,56000, ,0,20
n/a,50000,credit_card,0,
,,debt_consolidation,3,10
MORTGAGE,42000,,0,
OWN,78000,"",,29
RENT,20000,credit_card,0,8
MORTGAGE,110000,credit_card,0,13
 ,94000,debt_consolidation,2,11
RENT,23952,credit_card,4,11
RENT,180000,,0,7
OWN,75000, ,0,14
MORTGAGE,110000,credit_card,0,
MORTGAGE,185000,debt_consolidation,0,12
MORTGAGE,70000,,1,16
OWN,48000,credit_card,0,15
RENT,,n/a,0,7
n/a,45000,debt_consolidation,0,9
OWN,, ,0,16
,,debt_consolidation,,13
MORTGAGE,30000,debt_consolidation,0,14
RENT,18000,debt_consolidation,0,3
MORTGAGE,94000,home_improvement,0,
MORTGAGE,68000,"",0,4
MORTGAGE,75000,house,0,19
MORTGAGE,,debt_consolidation,0,9
RENT,50000,credit_card,1,
MORTGAGE,71000,debt_consolidation,1,13
MORTGAGE,,debt_consolidation,1,11
MORTGAGE,65000,"",1,7
n/a,,debt_consolidation,0,5
RENT,75000,debt_consolidation,0,7
MORTGAGE,,debt_consolidation,1,13
RENT,50000,debt_consolidation,0,8
RENT,82000,credit_card,0,17
RENT,42000,debt_consolidation,1,13
MORTGAGE,,credit_card,1,9
MORTGAGE,50000,n/a,0,16
"",35000,,0,4
RENT,40000,debt_consolidation,0,14
MORTGAGE,,credit_card,1,
,,home_improvement,0,13
n/a,125000,,0,15
OWN,34000,,0,
MORTGAGE,77000, ,1,26
RENT,70000, ,0,
OWN,39000,debt_consolidation,0,12
MORTGAGE,80000,other,4,
"",40000,other,0,
MORTGAGE,48000,,0,
OWN,70000,"",0,18
RENT,23400,credit_card,,13
RENT,,credit_card,0,10
MORTGAGE,115000,credit_card,,13
MORTGAGE,102000,n/a,1,17
n/a,170000,n/a,0,
"",,credit_card,,
MORTGAGE,,debt_consolidation,0,3
MORTGAGE,130000,home_improvement,0,10
,72500,,0,10
RENT,35000,medical,0,11
MORTGAGE,75000,other,0,
MORTGAGE,39000,,1,9
 ,130000,debt_consolidation,0,13
,80000,debt_consolidation,0,12
MORTGAGE,62000,credit_card,0,9
MORTGAGE,80000,,0,11
"",53000,major_purchase,0,
"",,credit_card,0,18
 ,,n/a,,19
MORTGAGE,,debt_consolidation,2,10
MORTGAGE,75000,debt_consolidation,1,9
MORTGAGE,186000,home_improvement,0,7
MORTGAGE,1e+05,,1,14
OWN,90666,debt_consolidation,0,
n/a,35000,n/a,1,9
n/a,123000,debt_consolidation,0,
MORTGAGE,90000,,,
MORTGAGE,65000,other,0,16
RENT,132000,debt_consolidation,0,11
MORTGAGE,140000,debt_consolidation,0,23
MORTGAGE,102000,home_improvement,0,9
MORTGAGE,27000,debt_consolidation,,7
MORTGAGE,55000,home_improvement,0,
OWN,22000,medical,0,13
MORTGAGE,,home_improvement,2,5
n/a,1e+05,other,4,5
RENT,48000,other,1,10
MORTGAGE,94000,debt_consolidation,0,12
 ,64476,n/a,1,
MORTGAGE,,moving,2,25
MORTGAGE,191000,debt_consolidation,,21
RENT,31200,,0,11
MORTGAGE,103000,n/a,1,11
OWN,63000,credit_card,1,
RENT,40000,"",2,12
 ,52000,n/a,0,9
MORTGAGE,120000,credit_card,0,
MORTGAGE,72000,debt_consolidation,2,13
MORTGAGE,105000,debt_consolidation,0,15
MORTGAGE,72000,debt_consolidation,1,22
MORTGAGE,65000,"",1,32
MORTGAGE,35000, ,1,10
"",115000,medical,2,27
n/a,175000, ,0,6
 ,68000,home_improvement,0,5
MORTGAGE,83000,,0,10
,58000,debt_consolidation,3,12
RENT,26000,debt_consolidation,0,
MORTGAGE,50000,"",1,6
RENT,50000,debt_consolidation,1,
RENT,75000,credit_card,0,12
MORTGAGE,35000,debt_consolidation,0,8
MORTGAGE,,major_purchase,1,12
MORTGAGE,196000, ,0,25
RENT,76500,credit_card,0,
RENT,59000,debt_consolidation,0,
MORTGAGE,70000,debt_consolidation,0,14
RENT,60000,debt_consolidation,0,17
RENT,65000, ,2,5
MORTGAGE,84000,credit_card,0,
RENT,72000,,0,26
RENT,,medical,0,15
MORTGAGE,60000,,0,6
MORTGAGE,150000, ,0,11
n/a,70000,debt_consolidation,1,7
OWN,1e+05,debt_consolidation,0,8
MORTGAGE,88000,debt_consolidation,0,
MORTGAGE,60000,home_improvement,,8
n/a,49000,debt_consolidation,0,
"",31192,debt_consolidation,0,
OWN,40000,credit_card,0,14
MORTGAGE,135000,debt_consolidation,0,
MORTGAGE,185000,home_improvement,2,23
MORTGAGE,38000,debt_consolidation,,14
MORTGAGE,39520,"",0,9
n/a,65000, ,0,
MORTGAGE,85000,debt_consolidation,0,9
MORTGAGE,47000,debt_consolidation,0,
RENT,65000,debt_consolidation,0,3
MORTGAGE,81000,debt_consolidation,0,11
RENT,23000,debt_consolidation,2,7
 ,1e+05,debt_consolidation,2,9
MORTGAGE,80000,credit_card,0,7
MORTGAGE,38500,credit_card,0,
OWN,60000,credit_card,0,6
MORTGAGE,89000,credit_card,1,15
MORTGAGE,105000,other,0,
MORTGAGE,,debt_consolidation,2,
,23000,debt_consolidation,0,7
MORTGAGE,95000,debt_consolidation,,10
OWN,26000,debt_consolidation,1,17
MORTGAGE,95000,debt_consolidation,,14
 ,45000,home_improvement,0,8
MORTGAGE,85000,credit_card,2,11
RENT,59100,"",2,13
MORTGAGE,130000,n/a,0,
RENT,94515,debt_consolidation,0,7
MORTGAGE,55000,debt_consolidation,1,9
MORTGAGE,105000,debt_consolidation,0,9
RENT,64000,credit_card,,
MORTGAGE,62400,"",0,7
RENT,90000, ,0,8
n/a,54000,credit_card,0,9
MORTGAGE,52000,,0,7
MORTGAGE,155000,,0,12
RENT,85000,credit_card,0,12
MORTGAGE,78000,debt_consolidation,2,16
RENT,66000,debt_consolidation,0,7
RENT,95000,credit_card,3,
MORTGAGE,45000,debt_consolidation,0,
MORTGAGE,60000,credit_card,1,
OWN,,debt_consolidation,1,9
RENT,67000,debt_consolidation,0,18
RENT,34000,debt_consolidation,1,15
MORTGAGE,55000,,0,4
MORTGAGE,70000,home_improvement,0,
"",83200,debt_consolidation,0,12
RENT,61140,debt_consolidation,,
RENT,94000,n/a,1,32
MORTGAGE,,debt_consolidation,,10
RENT,,debt_consolidation,1,5
"",,,2,13
MORTGAGE,80000,debt_consolidation,0,
RENT,60888,debt_consolidation,0,7
,131000,small_business,0,14
MORTGAGE,125000,,1,28
MORTGAGE,53000,debt_consolidation,,16
"",48000,home_improvement,0,
MORTGAGE,102000,credit_card,0,18
 ,36000,debt_consolidation,0,5
MORTGAGE,125000,credit_card,2,10
MORTGAGE,274000,n/a,2,26
MORTGAGE,60700,,0,9
OWN,103000,debt_consolidation,0,11
OWN,,other,0,6
MORTGAGE,,"",0,9
MORTGAGE,91000,credit_card,0,14
OWN,46000,debt_consolidation,2,
RENT,56000,debt_consolidation,0,
MORTGAGE,60000, ,0,13
RENT,102932,debt_consolidation,3,
"",,debt_consolidation,2,
 ,40000, ,0,
RENT,40000,debt_consolidation,1,8
RENT,47000,debt_consolidation,1,11
MORTGAGE,,major_purchase,3,10
RENT,51500,debt_consolidation,0,11
RENT,36000,"",1,
RENT,,,0,8
MORTGAGE,75500,home_improvement,1,9
"",53000,debt_consolidation,0,15
"",, ,0,10
MORTGAGE,,home_improvement,1,
MORTGAGE,,debt_consolidation,,16
OWN,30000,debt_consolidation,3,9
,,debt_consolidation,0,4
MORTGAGE,,,0,
 ,65000,,0,15
n/a,75000,,0,
OWN,60000,credit_card,1,8
MORTGAGE,70000,debt_consolidation,0,12
 ,120000,debt_consolidation,1,16
RENT,79000,debt_consolidation,2,
RENT,121500,debt_consolidation,0,
MORTGAGE,,debt_consolidation,0,13
n/a,,home_improvement,1,22
OWN,124000,n/a,1,8
 ,60000,credit_card,0,
OWN,,debt_consolidation,0,6
 ,,n/a,0,13
MORTGAGE,65000,home_improvement,0,
MORTGAGE,,debt_consolidation,0,6
"",145000,debt_consolidation,0,12
RENT,,home_improvement,0,15
RENT,57000,,1,16
RENT,1e+05,debt_consolidation,0,
 ,140000,credit_card,0,
RENT,92670,debt_consolidation,0,3
 ,1e+05,other,1,5
OWN,75000,debt_consolidation,0,13
RENT,41000,debt_consolidation,0,
 ,93400,home_improvement,2,9
MORTGAGE,65303,n/a,1,6
MORTGAGE,184000,n/a,0,38
MORTGAGE,65000,n/a,0,13
MORTGAGE,50000,debt_consolidation,1,
MORTGAGE,57000, ,0,7
 ,92000,,5,
RENT,62400,"",0,11
MORTGAGE,,credit_card,0,14
OWN,,n/a,,24
RENT,96000,debt_consolidation,0,9
OWN,65000,debt_consolidation,0,10
RENT,,n/a,0,
n/a,32000,home_improvement,2,13
RENT,49999,debt_consolidation,,6
 ,60000,credit_card,0,10
MORTGAGE,61000,debt_consolidation,1,19
OWN,65000,debt_consolidation,2,7
RENT,55000,debt_consolidation,0,10
n/a,50000,major_purchase,1,4
MORTGAGE,59294,medical,2,28
MORTGAGE,150000,credit_card,1,
RENT,96500,"",0,10
n/a,82000,debt_consolidation,1,9
RENT,42000,"",0,8
RENT,27000,n/a,2,
OWN,104000,debt_consolidation,0,
RENT,60000, ,0,8
RENT,64000,debt_consolidation,2,9
 ,45000,debt_consolidation,0,
n/a,,home_improvement,,
OWN,85000,debt_consolidation,1,14
"",165000,home_improvement,0,19
OWN,30000,credit_card,1,10
RENT,1e+05,debt_consolidation,0,10
OWN,89000,debt_consolidation,1,34
MORTGAGE,70776,home_improvement,4,
MORTGAGE,103000,credit_card,0,9
MORTGAGE,120000,n/a,1,8
OWN,85000,other,1,9
MORTGAGE,49000,n/a,1,11
RENT,85000,n/a,1,
RENT,32000, ,1,6
n/a,75000,"",0,15
MORTGAGE,1e+05,credit_card,0,
MORTGAGE,45000,debt_consolidation,0,12
RENT,54000,credit_card,0,9
MORTGAGE,96000,credit_card,0,10
OWN,,n/a,0,
MORTGAGE,120000,credit_card,1,18
"",49000,medical,0,
MORTGAGE,110000,debt_consolidation,1,11
MORTGAGE,96000,debt_consolidation,0,
MORTGAGE,72000,debt_consolidation,0,13
RENT,240000,n/a,1,14
MORTGAGE,,home_improvement,1,6
RENT,90000,,2,20
"",145000,debt_consolidation,0,15
