home_ownership,annual_inc,purpose,inq_last_6mths,open_acc
MORTGAGE,43938,debt_consolidation,3,12
RENT,52000,debt_consolidation,0,6
MORTGAGE,200000,debt_consolidation,2,10
MORTGAGE,86541,debt_consolidation,0,10
MORTGAGE,67000,credit_card,1,10
MORTGAGE,100000,car,2,16
MORTGAGE,95000,credit_card,1,16
MORTGAGE,140000,debt_consolidation,0,12
MORTGAGE,61200,debt_consolidation,1,10
RENT,50000,debt_consolidation,0,10
RENT,186000,credit_card,0,12
MORTGAGE,81000,debt_consolidation,1,17
RENT,110000,debt_consolidation,0,14
RENT,53000,debt_consolidation,0,18
RENT,39582.4,debt_consolidation,2,13
RENT,60000,credit_card,2,18
MORTGAGE,43000,debt_consolidation,1,12
MORTGAGE,51000,debt_consolidation,0,9
MORTGAGE,84500,debt_consolidation,0,8
RENT,64030,debt_consolidation,1,13
MORTGAGE,120000,credit_card,1,11
RENT,52000,debt_consolidation,2,6
RENT,38383,other,1,3
OWN,90000,debt_consolidation,2,7
OWN,130000,vacation,0,7
RENT,48000,other,0,8
MORTGAGE,64519,credit_card,1,17
MORTGAGE,50000,debt_consolidation,0,10
MORTGAGE,18816,credit_card,2,11
MORTGAGE,60000,credit_card,0,17
MORTGAGE,80000,credit_card,2,5
RENT,42500,debt_consolidation,1,12
RENT,44000,other,2,7
RENT,38000,medical,0,8
RENT,92000,debt_consolidation,0,16
RENT,48000,debt_consolidation,0,9
MORTGAGE,120000,debt_consolidation,0,17
MORTGAGE,90000,debt_consolidation,0,10
RENT,117000,credit_card,4,13
RENT,70000,debt_consolidation,0,14
MORTGAGE,60000,debt_consolidation,2,6
RENT,34000,debt_consolidation,0,11
MORTGAGE,49000,home_improvement,0,8
MORTGAGE,124000,debt_consolidation,2,27
OWN,175000,debt_consolidation,0,15
RENT,50000,debt_consolidation,0,11
RENT,104000,credit_card,1,17
RENT,53000,debt_consolidation,3,10
RENT,27000,debt_consolidation,0,6
OWN,66000,debt_consolidation,0,14
RENT,24000,debt_consolidation,1,6
OWN,41600,credit_card,3,6
RENT,52000,debt_consolidation,0,8
MORTGAGE,46000,debt_consolidation,1,10
MORTGAGE,70000,debt_consolidation,0,5
MORTGAGE,95000,debt_consolidation,0,13
RENT,45000,debt_consolidation,0,6
MORTGAGE,96000,home_improvement,5,10
MORTGAGE,104000,debt_consolidation,5,18
RENT,35000,debt_consolidation,0,11
OWN,65000,debt_consolidation,2,15
OWN,36000,small_business,0,7
MORTGAGE,60000,credit_card,1,13
RENT,90000,credit_card,0,11
MORTGAGE,75000,small_business,0,7
MORTGAGE,70000,other,3,24
RENT,50000,other,1,8
RENT,78804,debt_consolidation,0,19
MORTGAGE,80000,debt_consolidation,0,7
MORTGAGE,130000,debt_consolidation,0,12
RENT,49000,other,1,7
RENT,160000,debt_consolidation,0,6
MORTGAGE,72000,debt_consolidation,2,14
RENT,198000,debt_consolidation,0,21
MORTGAGE,74000,credit_card,1,14
MORTGAGE,32000,debt_consolidation,0,11
MORTGAGE,76900,debt_consolidation,0,7
MORTGAGE,125000,debt_consolidation,1,11
OWN,60000,debt_consolidation,0,13
OWN,36000,debt_consolidation,0,6
RENT,70000,moving,1,16
MORTGAGE,128000,debt_consolidation,0,26
RENT,32000,credit_card,3,10
RENT,85000,debt_consolidation,1,13
MORTGAGE,132000,debt_consolidation,0,12
RENT,52500,debt_consolidation,0,10
OWN,19600,credit_card,0,7
RENT,28000,debt_consolidation,0,7
MORTGAGE,125000,small_business,1,9
RENT,24000,debt_consolidation,0,6
MORTGAGE,107000,debt_consolidation,0,17
MORTGAGE,85000,debt_consolidation,1,12
MORTGAGE,40000,debt_consolidation,3,12
MORTGAGE,120000,debt_consolidation,4,12
MORTGAGE,65000,debt_consolidation,0,9
MORTGAGE,70000,debt_consolidation,1,8
RENT,31000,debt_consolidation,0,17
RENT,120000,credit_card,0,11
OWN,83860,debt_consolidation,1,26
RENT,41000,credit_card,3,17
MORTGAGE,62000,credit_card,0,19
RENT,30000,vacation,1,5
MORTGAGE,100000,debt_consolidation,1,18
MORTGAGE,80000,debt_consolidation,0,15
RENT,40000,debt_consolidation,0,12
RENT,42000,debt_consolidation,0,18
RENT,38000,credit_card,2,11
MORTGAGE,55000,debt_consolidation,1,10
RENT,130000,debt_consolidation,1,13
RENT,80000,credit_card,1,9
RENT,26000,house,0,17
RENT,63000,debt_consolidation,2,9
MORTGAGE,85000,debt_consolidation,1,26
MORTGAGE,41000,debt_consolidation,0,8
MORTGAGE,80192,debt_consolidation,1,13
OWN,60000,other,0,10
MORTGAGE,150000,other,1,12
RENT,45760,credit_card,1,11
MORTGAGE,76591,other,4,15
MORTGAGE,70000,credit_card,4,7
MORTGAGE,84000,debt_consolidation,2,16
MORTGAGE,80000,credit_card,1,11
RENT,24000,debt_consolidation,5,9
MORTGAGE,108000,debt_consolidation,0,11
MORTGAGE,28000,home_improvement,0,4
RENT,63000,moving,0,11
MORTGAGE,47880,debt_consolidation,0,8
MORTGAGE,120000,other,1,11
RENT,87000,other,3,6
RENT,46000,debt_consolidation,2,16
OWN,65000,debt_consolidation,2,7
MORTGAGE,100000,debt_consolidation,0,20
MORTGAGE,87000,debt_consolidation,0,6
RENT,50000,home_improvement,1,7
MORTGAGE,80000,debt_consolidation,3,23
OWN,135000,debt_consolidation,3,10
OWN,32500,home_improvement,0,7
RENT,35000,credit_card,1,6
RENT,70000,debt_consolidation,0,19
MORTGAGE,67600,debt_consolidation,0,16
RENT,38500,debt_consolidation,2,8
OWN,60000,debt_consolidation,2,12
OWN,57000,home_improvement,0,4
MORTGAGE,60000,debt_consolidation,1,19
RENT,40000,credit_card,1,6
MORTGAGE,36000,debt_consolidation,1,15
MORTGAGE,52000,debt_consolidation,2,14
MORTGAGE,85000,medical,1,11
MORTGAGE,95000,debt_consolidation,2,9
MORTGAGE,38500,debt_consolidation,0,14
RENT,55400,debt_consolidation,0,12
MORTGAGE,220000,credit_card,0,28
OWN,42000,credit_card,1,10
MORTGAGE,110000,debt_consolidation,0,11
RENT,40000,credit_card,0,12
RENT,40900,debt_consolidation,3,12
MORTGAGE,84000,debt_consolidation,1,9
MORTGAGE,115000,debt_consolidation,1,19
RENT,33000,debt_consolidation,0,6
MORTGAGE,110000,debt_consolidation,3,34
MORTGAGE,72000,credit_card,1,22
RENT,105000,debt_consolidation,4,11
MORTGAGE,185000,debt_consolidation,0,25
MORTGAGE,50000,debt_consolidation,0,7
MORTGAGE,67000,credit_card,1,7
MORTGAGE,205000,credit_card,3,13
MORTGAGE,55000,credit_card,1,4
RENT,33000,debt_consolidation,1,15
RENT,65000,debt_consolidation,1,12
RENT,48000,debt_consolidation,0,13
MORTGAGE,60000,debt_consolidation,1,23
RENT,28000,debt_consolidation,0,5
RENT,20000,credit_card,0,8
MORTGAGE,100824,other,1,10
RENT,40000,credit_card,4,9
OWN,60000,debt_consolidation,2,11
MORTGAGE,57000,medical,0,5
RENT,85000,credit_card,1,17
MORTGAGE,73000,debt_consolidation,0,9
OWN,190000,other,3,7
MORTGAGE,75000,debt_consolidation,0,9
MORTGAGE,65000,debt_consolidation,2,8
OWN,45000,credit_card,0,7
RENT,71000,major_purchase,0,9
MORTGAGE,83123,debt_consolidation,0,13
RENT,59000,credit_card,0,10
MORTGAGE,90000,other,0,11
OWN,65000,credit_card,0,9
MORTGAGE,50000,vacation,0,9
RENT,26500,medical,0,4
RENT,33000,debt_consolidation,0,5
RENT,29364,debt_consolidation,3,12
OWN,20000,debt_consolidation,0,12
RENT,50000,credit_card,1,10
RENT,230000,debt_consolidation,0,12
MORTGAGE,58000,debt_consolidation,0,4
MORTGAGE,80000,debt_consolidation,1,28
RENT,30000,debt_consolidation,0,7
RENT,26000,vacation,1,20
MORTGAGE,49920,major_purchase,1,12
MORTGAGE,75000,debt_consolidation,0,10
RENT,50000,debt_consolidation,0,7
OWN,74000,credit_card,1,14
OWN,75000,debt_consolidation,1,5
RENT,25000,credit_card,0,7
MORTGAGE,73000,credit_card,0,9
MORTGAGE,250000,debt_consolidation,0,12
MORTGAGE,120000,credit_card,1,15
MORTGAGE,29000,debt_consolidation,2,14
RENT,50000,debt_consolidation,0,6
MORTGAGE,80000,credit_card,0,16
MORTGAGE,86000,credit_card,0,16
OWN,48250,debt_consolidation,1,17
MORTGAGE,56500,debt_consolidation,3,9
RENT,165000,debt_consolidation,0,7
MORTGAGE,78000,debt_consolidation,0,12
MORTGAGE,70000,debt_consolidation,0,16
MORTGAGE,65000,debt_consolidation,1,16
MORTGAGE,55000,debt_consolidation,1,21
OWN,36000,debt_consolidation,0,11
MORTGAGE,73000,debt_consolidation,1,13
RENT,50000,credit_card,0,12
MORTGAGE,49000,debt_consolidation,1,8
MORTGAGE,124000,debt_consolidation,0,16
MORTGAGE,72000,debt_consolidation,1,9
MORTGAGE,205000,debt_consolidation,0,26
RENT,57750,debt_consolidation,1,11
MORTGAGE,128000,debt_consolidation,0,7
MORTGAGE,24000,debt_consolidation,2,6
RENT,55000,debt_consolidation,0,6
OWN,121669,debt_consolidation,0,8
MORTGAGE,76000,debt_consolidation,0,12
OWN,95000,debt_consolidation,0,7
RENT,141000,debt_consolidation,0,5
MORTGAGE,90000,debt_consolidation,0,12
OWN,54000,debt_consolidation,1,3
MORTGAGE,175000,home_improvement,3,20
MORTGAGE,95000,credit_card,2,11
RENT,34000,debt_consolidation,0,6
MORTGAGE,35000,debt_consolidation,1,16
RENT,93000,debt_consolidation,0,11
RENT,100000,debt_consolidation,1,17
MORTGAGE,105000,debt_consolidation,0,8
RENT,44000,debt_consolidation,0,6
RENT,33000,debt_consolidation,0,4
OWN,140000,debt_consolidation,0,15
RENT,55000,debt_consolidation,1,10
OWN,70000,debt_consolidation,0,17
RENT,50000,debt_consolidation,0,6
RENT,110000,debt_consolidation,0,9
MORTGAGE,56000,other,1,7
MORTGAGE,55000,debt_consolidation,2,5
RENT,42000,debt_consolidation,2,8
MORTGAGE,38000,credit_card,1,8
MORTGAGE,110000,debt_consolidation,1,18
OWN,40000,debt_consolidation,3,11
RENT,50000,debt_consolidation,1,13
RENT,35000,other,0,5
MORTGAGE,140000,credit_card,0,22
MORTGAGE,123000,debt_consolidation,1,11
RENT,48000,debt_consolidation,1,11
RENT,44784,debt_consolidation,0,6
RENT,110000,credit_card,1,23
MORTGAGE,24156,debt_consolidation,0,8
MORTGAGE,80000,debt_consolidation,5,15
RENT,50000,debt_consolidation,0,6
RENT,115000,debt_consolidation,0,16
RENT,48500,other,1,10
MORTGAGE,31500,debt_consolidation,5,15
RENT,121000,other,2,10
MORTGAGE,53000,debt_consolidation,0,20
MORTGAGE,132000,debt_consolidation,1,12
MORTGAGE,63000,credit_card,2,11
MORTGAGE,130000,debt_consolidation,0,11
MORTGAGE,70000,debt_consolidation,0,16
MORTGAGE,60000,debt_consolidation,1,9
RENT,45000,debt_consolidation,6,8
RENT,18000,debt_consolidation,1,8
MORTGAGE,55273,debt_consolidation,0,9
MORTGAGE,69000,debt_consolidation,2,14
MORTGAGE,68000,debt_consolidation,1,10
RENT,145000,debt_consolidation,0,11
RENT,41147.6,debt_consolidation,0,11
RENT,45500,debt_consolidation,0,15
RENT,49000,credit_card,1,15
MORTGAGE,58000,debt_consolidation,2,9
RENT,82571,credit_card,0,20
MORTGAGE,73000,debt_consolidation,1,19
MORTGAGE,52000,other,1,3
RENT,87000,debt_consolidation,2,7
RENT,18600,debt_consolidation,0,5
MORTGAGE,67000,debt_consolidation,3,14
MORTGAGE,45649,credit_card,0,5
OWN,60000,debt_consolidation,1,9
OWN,74000,other,1,9
MORTGAGE,60241,debt_consolidation,3,7
MORTGAGE,55000,debt_consolidation,1,8
RENT,75000,debt_consolidation,0,19
RENT,50000,debt_consolidation,1,11
MORTGAGE,70000,debt_consolidation,2,7
RENT,64000,credit_card,2,13
MORTGAGE,65000,debt_consolidation,0,6
RENT,55000,other,4,19
MORTGAGE,63000,credit_card,1,5
MORTGAGE,30000,debt_consolidation,0,5
MORTGAGE,66400,debt_consolidation,2,13
MORTGAGE,61000,debt_consolidation,1,15
MORTGAGE,82000,debt_consolidation,2,13
OWN,75000,home_improvement,0,4
MORTGAGE,78000,debt_consolidation,0,15
OWN,45000,credit_card,0,12
MORTGAGE,103000,debt_consolidation,1,18
RENT,325000,major_purchase,2,10
RENT,100000,debt_consolidation,0,13
MORTGAGE,135000,home_improvement,0,6
RENT,35000,moving,0,12
MORTGAGE,85000,other,1,16
MORTGAGE,96000,debt_consolidation,0,17
RENT,110000,debt_consolidation,0,17
MORTGAGE,89000,debt_consolidation,3,7
RENT,55267,debt_consolidation,0,8
RENT,51000,debt_consolidation,1,12
OWN,87000,debt_consolidation,0,19
RENT,32400,debt_consolidation,0,12
MORTGAGE,90000,debt_consolidation,1,12
MORTGAGE,152000,credit_card,0,17
MORTGAGE,97000,debt_consolidation,0,10
RENT,100000,other,0,11
MORTGAGE,44000,debt_consolidation,1,7
MORTGAGE,68000,debt_consolidation,1,12
MORTGAGE,181000,debt_consolidation,3,11
MORTGAGE,49000,home_improvement,0,5
RENT,48000,small_business,1,21
MORTGAGE,65000,credit_card,2,8
MORTGAGE,53000,debt_consolidation,1,15
MORTGAGE,124000,medical,0,9
MORTGAGE,92000,debt_consolidation,0,10
RENT,115000,debt_consolidation,0,10
MORTGAGE,30000,debt_consolidation,0,12
MORTGAGE,72000,credit_card,2,14
MORTGAGE,42935,debt_consolidation,2,11
RENT,54000,vacation,0,11
MORTGAGE,65000,credit_card,0,10
MORTGAGE,28500,credit_card,1,7
MORTGAGE,53000,debt_consolidation,1,12
OWN,50000,debt_consolidation,0,5
RENT,29500,credit_card,0,5
RENT,36000,debt_consolidation,0,12
RENT,53000,debt_consolidation,0,6
MORTGAGE,121000,debt_consolidation,0,18
RENT,48000,debt_consolidation,0,10
OWN,86000,debt_consolidation,0,17
MORTGAGE,100464,debt_consolidation,0,19
MORTGAGE,50000,debt_consolidation,0,9
OWN,40000,credit_card,1,13
RENT,55000,debt_consolidation,0,21
MORTGAGE,51000,debt_consolidation,0,10
MORTGAGE,98000,debt_consolidation,0,8
RENT,64000,other,3,11
MORTGAGE,87000,credit_card,0,13
MORTGAGE,60000,debt_consolidation,1,7
MORTGAGE,93000,credit_card,0,15
MORTGAGE,60000,debt_consolidation,0,6
MORTGAGE,65000,debt_consolidation,2,11
RENT,150000,small_business,2,10
MORTGAGE,65000,debt_consolidation,0,8
RENT,43000,credit_card,0,5
MORTGAGE,70000,credit_card,1,15
MORTGAGE,79000,debt_consolidation,2,13
RENT,72000,debt_consolidation,5,12
MORTGAGE,47000,debt_consolidation,0,9
OWN,29200,debt_consolidation,0,6
RENT,39763,credit_card,0,11
MORTGAGE,65000,debt_consolidation,0,9
MORTGAGE,106000,debt_consolidation,1,26
RENT,54000,debt_consolidation,0,3
MORTGAGE,145000,credit_card,2,18
MORTGAGE,110000,debt_consolidation,0,11
RENT,70000,major_purchase,0,7
OWN,168500,home_improvement,1,22
MORTGAGE,125000,debt_consolidation,0,8
RENT,120000,debt_consolidation,1,8
MORTGAGE,52000,debt_consolidation,1,10
MORTGAGE,80000,credit_card,0,17
MORTGAGE,125000,credit_card,0,6
OWN,27000,credit_card,0,3
RENT,35000,other,0,5
RENT,14000,moving,0,4
OWN,25000,debt_consolidation,0,8
RENT,55000,debt_consolidation,0,9
OWN,50000,credit_card,0,4
MORTGAGE,80000,debt_consolidation,0,9
RENT,59000,credit_card,0,7
MORTGAGE,75000,home_improvement,2,16
MORTGAGE,53500,debt_consolidation,1,11
MORTGAGE,42000,debt_consolidation,2,10
RENT,58000,credit_card,0,7
MORTGAGE,83000,debt_consolidation,1,12
RENT,35000,debt_consolidation,1,8
MORTGAGE,85000,debt_consolidation,2,9
RENT,92000,debt_consolidation,0,9
RENT,55000,credit_card,1,11
RENT,32000,credit_card,1,11
RENT,100000,debt_consolidation,0,6
MORTGAGE,45000,debt_consolidation,1,11
OWN,30000,other,1,11
MORTGAGE,69000,credit_card,1,11
MORTGAGE,62000,credit_card,0,13
OWN,83000,debt_consolidation,1,15
MORTGAGE,100000,credit_card,3,20
MORTGAGE,54000,debt_consolidation,1,10
MORTGAGE,74000,debt_consolidation,0,10
MORTGAGE,82000,debt_consolidation,2,16
RENT,96000,small_business,0,7
MORTGAGE,67000,credit_card,1,9
RENT,58600,credit_card,0,13
MORTGAGE,82473.24,debt_consolidation,1,20
OWN,300000,credit_card,0,4
MORTGAGE,53355,debt_consolidation,0,14
RENT,50634,debt_consolidation,1,5
MORTGAGE,35000,debt_consolidation,1,13
RENT,67000,credit_card,0,6
RENT,26000,credit_card,1,10
RENT,33000,credit_card,1,10
MORTGAGE,42000,debt_consolidation,1,11
MORTGAGE,98000,debt_consolidation,3,19
MORTGAGE,160000,debt_consolidation,0,8
RENT,44000,credit_card,0,4
RENT,70000,debt_consolidation,0,11
RENT,130000,debt_consolidation,0,7
OWN,25000,debt_consolidation,0,4
MORTGAGE,160000,debt_consolidation,1,15
RENT,62000,debt_consolidation,3,21
MORTGAGE,50000,debt_consolidation,2,15
MORTGAGE,45000,debt_consolidation,2,10
RENT,67000,credit_card,3,10
RENT,70786.71,debt_consolidation,0,12
MORTGAGE,85000,credit_card,1,12
MORTGAGE,96000,debt_consolidation,0,12
MORTGAGE,47000,debt_consolidation,0,13
RENT,26668,debt_consolidation,0,4
MORTGAGE,75376,debt_consolidation,0,9
RENT,60000,debt_consolidation,2,10
MORTGAGE,62000,credit_card,1,27
RENT,40000,debt_consolidation,0,6
RENT,50000,credit_card,2,13
OWN,40000,debt_consolidation,0,11
OWN,72000,debt_consolidation,0,9
RENT,32000,debt_consolidation,0,9
MORTGAGE,55000,other,1,7
OWN,31000,car,1,6
MORTGAGE,66333,medical,3,7
OWN,115000,debt_consolidation,0,8
RENT,57073,debt_consolidation,0,8
RENT,48000,debt_consolidation,0,7
MORTGAGE,78000,credit_card,0,8
RENT,50000,debt_consolidation,1,11
MORTGAGE,110000,debt_consolidation,3,9
RENT,85000,credit_card,1,6
RENT,150000,debt_consolidation,4,11
MORTGAGE,71000,debt_consolidation,1,7
MORTGAGE,75000,debt_consolidation,0,7
RENT,120000,debt_consolidation,0,10
MORTGAGE,23000,debt_consolidation,0,7
MORTGAGE,92000,debt_consolidation,0,6
MORTGAGE,47800,credit_card,1,5
MORTGAGE,145000,medical,1,11
MORTGAGE,115000,debt_consolidation,0,10
MORTGAGE,35000,debt_consolidation,1,9
MORTGAGE,45000,credit_card,1,7
RENT,50000,debt_consolidation,2,22
MORTGAGE,86000,debt_consolidation,0,11
RENT,452100,other,0,9
MORTGAGE,61000,debt_consolidation,0,21
MORTGAGE,60000,credit_card,3,17
MORTGAGE,112000,credit_card,1,10
OWN,63000,other,0,5
MORTGAGE,97800,medical,2,10
RENT,48000,credit_card,1,11
MORTGAGE,37000,debt_consolidation,0,8
MORTGAGE,105000,home_improvement,5,7
RENT,56000,debt_consolidation,0,9
MORTGAGE,55000,credit_card,1,5
MORTGAGE,94000,debt_consolidation,2,8
MORTGAGE,200000,home_improvement,0,16
MORTGAGE,17000,debt_consolidation,0,8
MORTGAGE,45000,credit_card,0,8
OWN,48000,debt_consolidation,0,12
RENT,90000,debt_consolidation,2,8
RENT,52800,credit_card,1,7
RENT,55000,debt_consolidation,0,8
RENT,75000,credit_card,2,23
RENT,43000,debt_consolidation,0,13
MORTGAGE,92000,other,1,19
RENT,43000,debt_consolidation,1,23
MORTGAGE,46620,credit_card,1,8
RENT,44500,debt_consolidation,1,7
MORTGAGE,63000,debt_consolidation,0,4
MORTGAGE,60000,debt_consolidation,1,11
RENT,45000,credit_card,0,13
MORTGAGE,50000,debt_consolidation,1,9
RENT,45000,credit_card,0,8
RENT,53000,debt_consolidation,0,5
RENT,46000,debt_consolidation,2,13
MORTGAGE,43000,debt_consolidation,1,7
MORTGAGE,52000,debt_consolidation,1,9
MORTGAGE,43000,debt_consolidation,0,17
RENT,36100,debt_consolidation,1,7
MORTGAGE,50000,credit_card,1,11
MORTGAGE,45000,credit_card,0,15
MORTGAGE,54000,debt_consolidation,1,15
RENT,62000,credit_card,2,15
MORTGAGE,83800,debt_consolidation,0,10
MORTGAGE,38000,credit_card,1,4
MORTGAGE,55000,credit_card,1,20
RENT,70000,debt_consolidation,2,19
RENT,303000,credit_card,1,16
MORTGAGE,70000,debt_consolidation,0,8
RENT,110000,debt_consolidation,0,8
MORTGAGE,150000,credit_card,0,26
RENT,50000,credit_card,2,14
RENT,90000,debt_consolidation,1,7
MORTGAGE,80000,other,1,19
MORTGAGE,56000,debt_consolidation,0,9
RENT,120000,debt_consolidation,1,4
OWN,30000,home_improvement,0,4
MORTGAGE,60000,debt_consolidation,1,17
MORTGAGE,50440,debt_consolidation,0,9
MORTGAGE,160000,debt_consolidation,5,6
RENT,90000,debt_consolidation,0,7
MORTGAGE,39000,debt_consolidation,0,8
MORTGAGE,78000,credit_card,0,19
MORTGAGE,75000,credit_card,2,12
MORTGAGE,184000,credit_card,0,14
MORTGAGE,113500,debt_consolidation,2,13
MORTGAGE,71000,debt_consolidation,0,11
RENT,60000,debt_consolidation,0,9
RENT,70000,credit_card,0,9
MORTGAGE,15000,debt_consolidation,3,9
RENT,42000,debt_consolidation,1,12
RENT,95000,debt_consolidation,1,12
RENT,50000,debt_consolidation,0,6
MORTGAGE,150000,debt_consolidation,0,8
MORTGAGE,160000,debt_consolidation,0,17
RENT,50000,debt_consolidation,2,8
MORTGAGE,70000,credit_card,0,21
RENT,72000,credit_card,2,13
RENT,50000,debt_consolidation,2,6
MORTGAGE,60000,debt_consolidation,0,9
MORTGAGE,70000,debt_consolidation,1,14
RENT,50000,debt_consolidation,1,11
MORTGAGE,36000,debt_consolidation,2,11
RENT,12340,debt_consolidation,0,4
MORTGAGE,65000,credit_card,1,21
RENT,110000,credit_card,0,5
MORTGAGE,67142,debt_consolidation,2,14
OWN,194000,other,1,8
OWN,52000,debt_consolidation,0,8
OWN,82000,debt_consolidation,3,6
MORTGAGE,52000,house,4,11
OWN,32000,credit_card,0,6
MORTGAGE,78000,debt_consolidation,0,9
MORTGAGE,72000,credit_card,0,9
MORTGAGE,89000,debt_consolidation,2,11
RENT,55000,debt_consolidation,0,3
MORTGAGE,63000,debt_consolidation,0,15
MORTGAGE,96405,debt_consolidation,0,15
MORTGAGE,45000,credit_card,2,19
MORTGAGE,40056,home_improvement,1,8
RENT,55000,credit_card,1,10
RENT,32000,debt_consolidation,1,11
RENT,34000,debt_consolidation,0,8
MORTGAGE,42000,credit_card,0,6
MORTGAGE,101625,debt_consolidation,0,16
MORTGAGE,75500,debt_consolidation,0,10
MORTGAGE,48000,debt_consolidation,1,9
OWN,45000,debt_consolidation,0,6
MORTGAGE,55250,home_improvement,0,9
RENT,135000,debt_consolidation,2,14
MORTGAGE,177000,debt_consolidation,2,12
MORTGAGE,91000,credit_card,0,7
OWN,55000,debt_consolidation,1,14
MORTGAGE,24000,debt_consolidation,1,7
MORTGAGE,49000,debt_consolidation,1,12
MORTGAGE,92000,home_improvement,2,14
MORTGAGE,74832,credit_card,1,18
MORTGAGE,98000,credit_card,0,14
MORTGAGE,79000,debt_consolidation,3,24
RENT,60000,debt_consolidation,1,11
MORTGAGE,43000,debt_consolidation,1,21
RENT,175000,credit_card,0,2
RENT,48000,debt_consolidation,0,25
RENT,85264,debt_consolidation,0,8
OWN,100000,other,1,7
OWN,86000,other,1,13
RENT,125000,credit_card,0,5
RENT,103200,debt_consolidation,1,7
OWN,15942,small_business,1,7
OWN,90000,credit_card,0,6
MORTGAGE,90000,credit_card,0,11
OWN,68000,debt_consolidation,0,15
MORTGAGE,90000,debt_consolidation,2,8
MORTGAGE,45827.76,home_improvement,0,8
MORTGAGE,113000,debt_consolidation,1,9
RENT,71000,other,1,17
RENT,65000,debt_consolidation,0,10
MORTGAGE,100000,debt_consolidation,0,8
MORTGAGE,52000,debt_consolidation,1,10
RENT,30000,debt_consolidation,1,4
MORTGAGE,44000,debt_consolidation,0,15
RENT,41200,debt_consolidation,2,7
RENT,68100,credit_card,3,17
OWN,70000,debt_consolidation,0,8
MORTGAGE,76489.56,other,0,14
MORTGAGE,25000,home_improvement,0,7
MORTGAGE,50000,debt_consolidation,0,4
MORTGAGE,55000,debt_consolidation,0,5
MORTGAGE,43000,debt_consolidation,0,18
MORTGAGE,40000,debt_consolidation,1,16
MORTGAGE,25000,home_improvement,2,8
MORTGAGE,65000,credit_card,0,16
RENT,42000,debt_consolidation,1,5
MORTGAGE,118497.84,debt_consolidation,0,8
RENT,120000,car,2,8
RENT,75000,credit_card,0,7
RENT,135000,credit_card,5,15
MORTGAGE,75000,debt_consolidation,0,8
MORTGAGE,42000,vacation,1,3
RENT,40000,debt_consolidation,1,7
MORTGAGE,20000,debt_consolidation,0,8
MORTGAGE,25920,debt_consolidation,1,11
RENT,70000,debt_consolidation,0,17
RENT,32000,debt_consolidation,0,8
MORTGAGE,79000,home_improvement,0,11
RENT,63000,medical,3,14
MORTGAGE,62000,debt_consolidation,0,10
MORTGAGE,65000,debt_consolidation,0,9
MORTGAGE,45000,debt_consolidation,2,18
MORTGAGE,55000,credit_card,0,7
MORTGAGE,57000,debt_consolidation,0,14
OWN,90000,debt_consolidation,0,29
RENT,55000,debt_consolidation,1,21
MORTGAGE,155000,debt_consolidation,1,9
MORTGAGE,48000,credit_card,0,13
RENT,44000,debt_consolidation,0,4
MORTGAGE,70000,debt_consolidation,1,9
MORTGAGE,137100,debt_consolidation,2,18
MORTGAGE,85000,credit_card,1,10
MORTGAGE,85000,home_improvement,1,11
MORTGAGE,103000,other,3,14
MORTGAGE,95000,debt_consolidation,1,6
RENT,53000,debt_consolidation,1,10
MORTGAGE,95000,debt_consolidation,1,14
MORTGAGE,55000,credit_card,3,14
MORTGAGE,82000,credit_card,1,13
MORTGAGE,43442,other,1,14
RENT,32000,debt_consolidation,1,6
RENT,34853,debt_consolidation,0,16
RENT,36000,debt_consolidation,0,13
MORTGAGE,56000,credit_card,2,13
MORTGAGE,42000,credit_card,0,6
RENT,37000,debt_consolidation,0,11
RENT,62000,credit_card,0,17
RENT,107400,debt_consolidation,2,15
OWN,75000,debt_consolidation,1,18
RENT,102500,credit_card,0,9
MORTGAGE,33700,credit_card,0,6
RENT,63000,debt_consolidation,0,14
RENT,45000,credit_card,4,10
MORTGAGE,80000,credit_card,2,22
MORTGAGE,24000,credit_card,0,6
RENT,40000,debt_consolidation,1,9
MORTGAGE,60000,debt_consolidation,0,7
MORTGAGE,142000,debt_consolidation,0,12
MORTGAGE,98000,other,0,8
RENT,30000,debt_consolidation,1,5
RENT,28500,debt_consolidation,0,4
RENT,82996,debt_consolidation,0,23
MORTGAGE,150000,debt_consolidation,1,8
MORTGAGE,50000,debt_consolidation,0,10
RENT,39000,debt_consolidation,0,13
RENT,55000,credit_card,0,7
RENT,150000,debt_consolidation,1,10
MORTGAGE,100000,credit_card,0,7
MORTGAGE,45000,vacation,0,7
MORTGAGE,36000,debt_consolidation,2,10
MORTGAGE,50000,credit_card,0,14
RENT,51557,debt_consolidation,0,19
RENT,40000,credit_card,0,13
RENT,102000,debt_consolidation,2,15
RENT,45000,debt_consolidation,1,5
RENT,43000,major_purchase,1,15
MORTGAGE,62000,credit_card,0,14
RENT,20000,debt_consolidation,2,6
RENT,26000,debt_consolidation,0,5
MORTGAGE,120000,debt_consolidation,2,25
RENT,81000,credit_card,0,8
MORTGAGE,112000,debt_consolidation,2,11
RENT,53500,credit_card,0,10
MORTGAGE,180000,small_business,1,7
RENT,23000,other,1,12
RENT,44760,debt_consolidation,2,7
MORTGAGE,50000,debt_consolidation,2,8
MORTGAGE,70000,debt_consolidation,1,10
MORTGAGE,118414.4,credit_card,0,9
